logged_at_berlin,dwd_latest,dwd_lag_min,dwd_values_today,dwd_max,dwd_max_time,metar_latest,metar_lag_min,metar_values_today,metar_max,metar_max_time,dwd_STATIONS_ID,dwd_MESS_DATUM,dwd_QN,dwd_PP_10,dwd_TT_10,dwd_TM5_10,dwd_RF_10,dwd_TD_10,metar_icaoId,metar_receiptTime,metar_obsTime,metar_reportTime,metar_temp,metar_dewp,metar_wdir,metar_wspd,metar_visib,metar_altim,metar_qcField,metar_metarType,metar_rawOb,metar_lat,metar_lon,metar_elev,metar_name,metar_cover,metar_fltCat,metar_clouds
2026-07-09 19:04,2026-07-09 16:20,164,99,25.7,2026-07-09 15:20,2026-07-09 18:50,14,38,26,2026-07-09 17:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09 19:12,2026-07-09 16:20,172,99,25.7,2026-07-09 15:20,2026-07-09 18:50,22,38,26,2026-07-09 17:20,1262,202607091620,2,964.1,25.0,27.0,45.1,12.3,EDDM,2026-07-09T16:53:25.413Z,1783615800,2026-07-09T17:00:00.000Z,25,12,340,6,6+,1016,18,METAR,METAR EDDM 091650Z AUTO 34006KT 300V040 CAVOK 25/12 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 20:10,2026-07-09 17:20,170,105,25.7,2026-07-09 15:20,2026-07-09 19:50,20,40,26,2026-07-09 17:20,1262,202607091720,2,964.1,24.5,25.3,46.0,12.1,EDDM,2026-07-09T17:53:29.885Z,1783619400,2026-07-09T18:00:00.000Z,24,13,350,4,6+,1016,18,METAR,METAR EDDM 091750Z AUTO 35004KT 320V020 CAVOK 24/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 20:49,2026-07-09 17:50,179,108,25.7,2026-07-09 15:20,2026-07-09 20:20,29,41,26,2026-07-09 17:20,1262,202607091750,2,964.1,24.0,23.6,48.2,12.4,EDDM,2026-07-09T18:23:57.861Z,1783621200,2026-07-09T18:20:00.000Z,24,13,360,4,6+,1016,18,METAR,METAR EDDM 091820Z AUTO 36004KT 320V030 CAVOK 24/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 20:50,2026-07-09 18:20,150,111,25.7,2026-07-09 15:20,2026-07-09 20:20,30,41,26,2026-07-09 17:20,1262,202607091820,2,964.2,23.3,22.5,50.8,12.5,EDDM,2026-07-09T18:23:57.861Z,1783621200,2026-07-09T18:20:00.000Z,24,13,360,4,6+,1016,18,METAR,METAR EDDM 091820Z AUTO 36004KT 320V030 CAVOK 24/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 21:00,2026-07-09 18:20,160,111,25.7,2026-07-09 15:20,2026-07-09 20:50,10,42,26,2026-07-09 17:20,1262,202607091820,2,964.2,23.3,22.5,50.8,12.5,EDDM,2026-07-09T18:53:24.087Z,1783623000,2026-07-09T19:00:00.000Z,23,13,350,3,6+,1016,18,METAR,METAR EDDM 091850Z AUTO 35003KT 320V030 CAVOK 23/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 21:10,2026-07-09 18:20,170,111,25.7,2026-07-09 15:20,2026-07-09 20:50,20,42,26,2026-07-09 17:20,1262,202607091820,2,964.2,23.3,22.5,50.8,12.5,EDDM,2026-07-09T18:53:24.087Z,1783623000,2026-07-09T19:00:00.000Z,23,13,350,3,6+,1016,18,METAR,METAR EDDM 091850Z AUTO 35003KT 320V030 CAVOK 23/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 21:20,2026-07-09 18:50,150,114,25.7,2026-07-09 15:20,2026-07-09 20:50,30,42,26,2026-07-09 17:20,1262,202607091850,2,964.2,22.5,21.2,53.5,12.6,EDDM,2026-07-09T18:53:24.087Z,1783623000,2026-07-09T19:00:00.000Z,23,13,350,3,6+,1016,18,METAR,METAR EDDM 091850Z AUTO 35003KT 320V030 CAVOK 23/13 Q1016 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 21:30,2026-07-09 18:50,160,114,25.7,2026-07-09 15:20,2026-07-09 21:20,10,43,26,2026-07-09 17:20,1262,202607091850,2,964.2,22.5,21.2,53.5,12.6,EDDM,2026-07-09T19:23:30.413Z,1783624800,2026-07-09T19:20:00.000Z,21,13,360,2,6+,1017,18,METAR,METAR EDDM 091920Z AUTO 36002KT CAVOK 21/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 21:40,2026-07-09 18:50,170,114,25.7,2026-07-09 15:20,2026-07-09 21:20,20,43,26,2026-07-09 17:20,1262,202607091850,2,964.2,22.5,21.2,53.5,12.6,EDDM,2026-07-09T19:23:30.413Z,1783624800,2026-07-09T19:20:00.000Z,21,13,360,2,6+,1017,18,METAR,METAR EDDM 091920Z AUTO 36002KT CAVOK 21/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 21:50,2026-07-09 19:20,150,117,25.7,2026-07-09 15:20,2026-07-09 21:20,30,43,26,2026-07-09 17:20,1262,202607091920,2,964.4,21.0,18.4,58.5,12.6,EDDM,2026-07-09T19:23:30.413Z,1783624800,2026-07-09T19:20:00.000Z,21,13,360,2,6+,1017,18,METAR,METAR EDDM 091920Z AUTO 36002KT CAVOK 21/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 22:01,2026-07-09 19:20,161,117,25.7,2026-07-09 15:20,2026-07-09 21:50,11,44,26,2026-07-09 17:20,1262,202607091920,2,964.4,21.0,18.4,58.5,12.6,EDDM,2026-07-09T19:53:26.598Z,1783626600,2026-07-09T20:00:00.000Z,20,13,VRB,1,6+,1017,18,METAR,METAR EDDM 091950Z AUTO VRB01KT CAVOK 20/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 22:10,2026-07-09 19:20,170,117,25.7,2026-07-09 15:20,2026-07-09 21:50,20,44,26,2026-07-09 17:20,1262,202607091920,2,964.4,21.0,18.4,58.5,12.6,EDDM,2026-07-09T19:53:26.598Z,1783626600,2026-07-09T20:00:00.000Z,20,13,VRB,1,6+,1017,18,METAR,METAR EDDM 091950Z AUTO VRB01KT CAVOK 20/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 22:20,2026-07-09 19:50,150,120,25.7,2026-07-09 15:20,2026-07-09 21:50,30,44,26,2026-07-09 17:20,1262,202607091950,2,964.6,20.4,17.0,60.6,12.5,EDDM,2026-07-09T19:53:26.598Z,1783626600,2026-07-09T20:00:00.000Z,20,13,VRB,1,6+,1017,18,METAR,METAR EDDM 091950Z AUTO VRB01KT CAVOK 20/13 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 22:30,2026-07-09 19:50,160,120,25.7,2026-07-09 15:20,2026-07-09 22:20,10,45,26,2026-07-09 17:20,1262,202607091950,2,964.6,20.4,17.0,60.6,12.5,EDDM,2026-07-09T20:23:30.885Z,1783628400,2026-07-09T20:20:00.000Z,20,12,350,2,6+,1017,18,METAR,METAR EDDM 092020Z AUTO 35002KT CAVOK 20/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 22:40,2026-07-09 19:50,170,120,25.7,2026-07-09 15:20,2026-07-09 22:20,20,45,26,2026-07-09 17:20,1262,202607091950,2,964.6,20.4,17.0,60.6,12.5,EDDM,2026-07-09T20:23:30.885Z,1783628400,2026-07-09T20:20:00.000Z,20,12,350,2,6+,1017,18,METAR,METAR EDDM 092020Z AUTO 35002KT CAVOK 20/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 22:50,2026-07-09 20:20,150,123,25.7,2026-07-09 15:20,2026-07-09 22:20,30,45,26,2026-07-09 17:20,1262,202607092020,2,964.7,20.2,17.1,60.7,12.4,EDDM,2026-07-09T20:23:30.885Z,1783628400,2026-07-09T20:20:00.000Z,20,12,350,2,6+,1017,18,METAR,METAR EDDM 092020Z AUTO 35002KT CAVOK 20/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 23:01,2026-07-09 20:20,161,123,25.7,2026-07-09 15:20,2026-07-09 22:50,11,46,26,2026-07-09 17:20,1262,202607092020,2,964.7,20.2,17.1,60.7,12.4,EDDM,2026-07-09T20:53:25.219Z,1783630200,2026-07-09T21:00:00.000Z,18,12,340,2,6+,1017,18,METAR,METAR EDDM 092050Z AUTO 34002KT CAVOK 18/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 23:10,2026-07-09 20:20,170,123,25.7,2026-07-09 15:20,2026-07-09 22:50,20,46,26,2026-07-09 17:20,1262,202607092020,2,964.7,20.2,17.1,60.7,12.4,EDDM,2026-07-09T20:53:25.219Z,1783630200,2026-07-09T21:00:00.000Z,18,12,340,2,6+,1017,18,METAR,METAR EDDM 092050Z AUTO 34002KT CAVOK 18/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 23:20,2026-07-09 20:50,150,126,25.7,2026-07-09 15:20,2026-07-09 22:50,30,46,26,2026-07-09 17:20,1262,202607092050,2,964.8,18.0,15.0,69.2,12.3,EDDM,2026-07-09T20:53:25.219Z,1783630200,2026-07-09T21:00:00.000Z,18,12,340,2,6+,1017,18,METAR,METAR EDDM 092050Z AUTO 34002KT CAVOK 18/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 23:30,2026-07-09 20:50,160,126,25.7,2026-07-09 15:20,2026-07-09 23:20,10,47,26,2026-07-09 17:20,1262,202607092050,2,964.8,18.0,15.0,69.2,12.3,EDDM,2026-07-09T21:23:20.275Z,1783632000,2026-07-09T21:20:00.000Z,16,12,340,3,6+,1017,18,METAR,METAR EDDM 092120Z AUTO 34003KT CAVOK 16/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 23:40,2026-07-09 20:50,170,126,25.7,2026-07-09 15:20,2026-07-09 23:20,20,47,26,2026-07-09 17:20,1262,202607092050,2,964.8,18.0,15.0,69.2,12.3,EDDM,2026-07-09T21:23:20.275Z,1783632000,2026-07-09T21:20:00.000Z,16,12,340,3,6+,1017,18,METAR,METAR EDDM 092120Z AUTO 34003KT CAVOK 16/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-09 23:50,2026-07-09 21:20,150,129,25.7,2026-07-09 15:20,2026-07-09 23:20,30,47,26,2026-07-09 17:20,1262,202607092120,2,965.0,15.5,13.8,79.8,12.0,EDDM,2026-07-09T21:23:20.275Z,1783632000,2026-07-09T21:20:00.000Z,16,12,340,3,6+,1017,18,METAR,METAR EDDM 092120Z AUTO 34003KT CAVOK 16/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 00:00,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10 00:10,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10 00:20,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10 00:30,,,0,,,2026-07-10 00:20,10,1,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T22:23:20.112Z,1783635600,2026-07-09T22:20:00.000Z,14,12,VRB,1,6+,1018,18,METAR,METAR EDDM 092220Z AUTO VRB01KT CAVOK 14/12 Q1018 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 00:40,,,0,,,2026-07-10 00:20,20,1,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T22:23:20.112Z,1783635600,2026-07-09T22:20:00.000Z,14,12,VRB,1,6+,1018,18,METAR,METAR EDDM 092220Z AUTO VRB01KT CAVOK 14/12 Q1018 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 00:50,,,0,,,2026-07-10 00:20,30,1,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T22:23:20.112Z,1783635600,2026-07-09T22:20:00.000Z,14,12,VRB,1,6+,1018,18,METAR,METAR EDDM 092220Z AUTO VRB01KT CAVOK 14/12 Q1018 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 00:57,,,0,,,2026-07-10 00:50,7,2,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T22:53:54.004Z,1783637400,2026-07-09T23:00:00.000Z,14,12,180,2,6+,1017,18,METAR,METAR EDDM 092250Z AUTO 18002KT CAVOK 14/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 01:01,,,0,,,2026-07-10 00:50,11,2,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T22:53:54.004Z,1783637400,2026-07-09T23:00:00.000Z,14,12,180,2,6+,1017,18,METAR,METAR EDDM 092250Z AUTO 18002KT CAVOK 14/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 01:10,,,0,,,2026-07-10 00:50,20,2,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T22:53:54.004Z,1783637400,2026-07-09T23:00:00.000Z,14,12,180,2,6+,1017,18,METAR,METAR EDDM 092250Z AUTO 18002KT CAVOK 14/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 01:20,,,0,,,2026-07-10 00:50,30,2,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T22:53:54.004Z,1783637400,2026-07-09T23:00:00.000Z,14,12,180,2,6+,1017,18,METAR,METAR EDDM 092250Z AUTO 18002KT CAVOK 14/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 01:30,,,0,,,2026-07-10 01:20,10,3,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T23:23:19.036Z,1783639200,2026-07-09T23:20:00.000Z,14,12,190,1,6+,1017,18,METAR,METAR EDDM 092320Z AUTO 19001KT CAVOK 14/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 01:40,,,0,,,2026-07-10 01:20,20,3,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T23:23:19.036Z,1783639200,2026-07-09T23:20:00.000Z,14,12,190,1,6+,1017,18,METAR,METAR EDDM 092320Z AUTO 19001KT CAVOK 14/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 01:50,,,0,,,2026-07-10 01:20,30,3,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T23:23:19.036Z,1783639200,2026-07-09T23:20:00.000Z,14,12,190,1,6+,1017,18,METAR,METAR EDDM 092320Z AUTO 19001KT CAVOK 14/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 02:01,,,0,,,2026-07-10 01:50,11,4,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T23:53:17.328Z,1783641000,2026-07-10T00:00:00.000Z,13,12,240,1,6+,1017,18,METAR,METAR EDDM 092350Z AUTO 24001KT CAVOK 13/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 02:10,,,0,,,2026-07-10 01:50,20,4,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T23:53:17.328Z,1783641000,2026-07-10T00:00:00.000Z,13,12,240,1,6+,1017,18,METAR,METAR EDDM 092350Z AUTO 24001KT CAVOK 13/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 02:20,,,0,,,2026-07-10 01:50,30,4,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-09T23:53:17.328Z,1783641000,2026-07-10T00:00:00.000Z,13,12,240,1,6+,1017,18,METAR,METAR EDDM 092350Z AUTO 24001KT CAVOK 13/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 02:30,,,0,,,2026-07-10 02:20,10,5,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-10T00:23:28.060Z,1783642800,2026-07-10T00:20:00.000Z,13,12,20,1,6+,1017,18,METAR,METAR EDDM 100020Z AUTO 02001KT CAVOK 13/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 02:40,,,0,,,2026-07-10 02:20,20,5,14,2026-07-10 00:20,,,,,,,,,EDDM,2026-07-10T00:23:28.060Z,1783642800,2026-07-10T00:20:00.000Z,13,12,20,1,6+,1017,18,METAR,METAR EDDM 100020Z AUTO 02001KT CAVOK 13/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 02:50,2026-07-10 00:20,150,3,12.9,2026-07-10 00:10,2026-07-10 02:20,30,5,14,2026-07-10 00:20,1262,202607100020,2,965.0,12.7,10.6,95.9,12.1,EDDM,2026-07-10T00:23:28.060Z,1783642800,2026-07-10T00:20:00.000Z,13,12,20,1,6+,1017,18,METAR,METAR EDDM 100020Z AUTO 02001KT CAVOK 13/12 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 03:00,2026-07-10 00:20,160,3,12.9,2026-07-10 00:10,2026-07-10 02:50,10,6,14,2026-07-10 00:20,1262,202607100020,2,965.0,12.7,10.6,95.9,12.1,EDDM,2026-07-10T00:53:23.645Z,1783644600,2026-07-10T01:00:00.000Z,12,11,VRB,1,6+,1017,18,METAR,METAR EDDM 100050Z AUTO VRB01KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 03:10,2026-07-10 00:20,170,3,12.9,2026-07-10 00:10,2026-07-10 02:50,20,6,14,2026-07-10 00:20,1262,202607100020,2,965.0,12.7,10.6,95.9,12.1,EDDM,2026-07-10T00:53:23.645Z,1783644600,2026-07-10T01:00:00.000Z,12,11,VRB,1,6+,1017,18,METAR,METAR EDDM 100050Z AUTO VRB01KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 03:20,2026-07-10 00:50,150,6,12.9,2026-07-10 00:10,2026-07-10 02:50,30,6,14,2026-07-10 00:20,1262,202607100050,2,965.0,11.6,10.6,95.7,10.9,EDDM,2026-07-10T00:53:23.645Z,1783644600,2026-07-10T01:00:00.000Z,12,11,VRB,1,6+,1017,18,METAR,METAR EDDM 100050Z AUTO VRB01KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 03:30,2026-07-10 00:50,160,6,12.9,2026-07-10 00:10,2026-07-10 03:20,10,7,14,2026-07-10 00:20,1262,202607100050,2,965.0,11.6,10.6,95.7,10.9,EDDM,2026-07-10T01:23:28.375Z,1783646400,2026-07-10T01:20:00.000Z,12,11,180,1,6+,1017,18,METAR,METAR EDDM 100120Z AUTO 18001KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 03:40,2026-07-10 00:50,170,6,12.9,2026-07-10 00:10,2026-07-10 03:20,20,7,14,2026-07-10 00:20,1262,202607100050,2,965.0,11.6,10.6,95.7,10.9,EDDM,2026-07-10T01:23:28.375Z,1783646400,2026-07-10T01:20:00.000Z,12,11,180,1,6+,1017,18,METAR,METAR EDDM 100120Z AUTO 18001KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 03:50,2026-07-10 01:20,150,9,12.9,2026-07-10 00:10,2026-07-10 03:20,30,7,14,2026-07-10 00:20,1262,202607100120,2,964.9,11.5,10.0,95.4,10.8,EDDM,2026-07-10T01:23:28.375Z,1783646400,2026-07-10T01:20:00.000Z,12,11,180,1,6+,1017,18,METAR,METAR EDDM 100120Z AUTO 18001KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 04:01,2026-07-10 01:20,161,9,12.9,2026-07-10 00:10,2026-07-10 03:50,11,8,14,2026-07-10 00:20,1262,202607100120,2,964.9,11.5,10.0,95.4,10.8,EDDM,2026-07-10T01:53:26.836Z,1783648200,2026-07-10T02:00:00.000Z,12,11,200,2,6+,1017,18,METAR,METAR EDDM 100150Z AUTO 20002KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 04:10,2026-07-10 01:20,170,9,12.9,2026-07-10 00:10,2026-07-10 03:50,20,8,14,2026-07-10 00:20,1262,202607100120,2,964.9,11.5,10.0,95.4,10.8,EDDM,2026-07-10T01:53:26.836Z,1783648200,2026-07-10T02:00:00.000Z,12,11,200,2,6+,1017,18,METAR,METAR EDDM 100150Z AUTO 20002KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 04:20,2026-07-10 01:50,150,12,12.9,2026-07-10 00:10,2026-07-10 03:50,30,8,14,2026-07-10 00:20,1262,202607100150,2,964.7,11.6,10.0,99.2,11.5,EDDM,2026-07-10T01:53:26.836Z,1783648200,2026-07-10T02:00:00.000Z,12,11,200,2,6+,1017,18,METAR,METAR EDDM 100150Z AUTO 20002KT CAVOK 12/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 04:30,2026-07-10 01:50,160,12,12.9,2026-07-10 00:10,2026-07-10 04:20,10,9,14,2026-07-10 00:20,1262,202607100150,2,964.7,11.6,10.0,99.2,11.5,EDDM,2026-07-10T02:23:26.646Z,1783650000,2026-07-10T02:20:00.000Z,11,11,360,1,6+,1017,18,METAR,METAR EDDM 100220Z AUTO 36001KT CAVOK 11/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 04:40,2026-07-10 01:50,170,12,12.9,2026-07-10 00:10,2026-07-10 04:20,20,9,14,2026-07-10 00:20,1262,202607100150,2,964.7,11.6,10.0,99.2,11.5,EDDM,2026-07-10T02:23:26.646Z,1783650000,2026-07-10T02:20:00.000Z,11,11,360,1,6+,1017,18,METAR,METAR EDDM 100220Z AUTO 36001KT CAVOK 11/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 04:50,2026-07-10 02:20,150,15,12.9,2026-07-10 00:10,2026-07-10 04:20,30,9,14,2026-07-10 00:20,1262,202607100220,2,964.6,11.4,10.0,99.1,11.3,EDDM,2026-07-10T02:23:26.646Z,1783650000,2026-07-10T02:20:00.000Z,11,11,360,1,6+,1017,18,METAR,METAR EDDM 100220Z AUTO 36001KT CAVOK 11/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 05:00,2026-07-10 02:20,160,15,12.9,2026-07-10 00:10,2026-07-10 04:50,10,10,14,2026-07-10 00:20,1262,202607100220,2,964.6,11.4,10.0,99.1,11.3,EDDM,2026-07-10T02:53:20.336Z,1783651800,2026-07-10T03:00:00.000Z,11,11,VRB,1,6+,1017,18,METAR,METAR EDDM 100250Z AUTO VRB01KT CAVOK 11/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 05:10,2026-07-10 02:20,170,15,12.9,2026-07-10 00:10,2026-07-10 04:50,20,10,14,2026-07-10 00:20,1262,202607100220,2,964.6,11.4,10.0,99.1,11.3,EDDM,2026-07-10T02:53:20.336Z,1783651800,2026-07-10T03:00:00.000Z,11,11,VRB,1,6+,1017,18,METAR,METAR EDDM 100250Z AUTO VRB01KT CAVOK 11/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 05:20,2026-07-10 02:50,150,18,12.9,2026-07-10 00:10,2026-07-10 04:50,30,10,14,2026-07-10 00:20,1262,202607100250,2,964.5,10.7,9.6,98.6,10.5,EDDM,2026-07-10T02:53:20.336Z,1783651800,2026-07-10T03:00:00.000Z,11,11,VRB,1,6+,1017,18,METAR,METAR EDDM 100250Z AUTO VRB01KT CAVOK 11/11 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 05:30,2026-07-10 02:50,160,18,12.9,2026-07-10 00:10,2026-07-10 05:20,10,11,14,2026-07-10 00:20,1262,202607100250,2,964.5,10.7,9.6,98.6,10.5,EDDM,2026-07-10T03:23:27.109Z,1783653600,2026-07-10T03:20:00.000Z,11,10,0,0,6+,1017,18,METAR,METAR EDDM 100320Z AUTO 00000KT CAVOK 11/10 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 05:40,2026-07-10 02:50,170,18,12.9,2026-07-10 00:10,2026-07-10 05:20,20,11,14,2026-07-10 00:20,1262,202607100250,2,964.5,10.7,9.6,98.6,10.5,EDDM,2026-07-10T03:23:27.109Z,1783653600,2026-07-10T03:20:00.000Z,11,10,0,0,6+,1017,18,METAR,METAR EDDM 100320Z AUTO 00000KT CAVOK 11/10 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 05:50,2026-07-10 03:20,150,21,12.9,2026-07-10 00:10,2026-07-10 05:20,30,11,14,2026-07-10 00:20,1262,202607100320,2,964.4,10.7,8.9,99.7,10.7,EDDM,2026-07-10T03:23:27.109Z,1783653600,2026-07-10T03:20:00.000Z,11,10,0,0,6+,1017,18,METAR,METAR EDDM 100320Z AUTO 00000KT CAVOK 11/10 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 06:00,2026-07-10 03:20,160,21,12.9,2026-07-10 00:10,2026-07-10 05:50,10,12,14,2026-07-10 00:20,1262,202607100320,2,964.4,10.7,8.9,99.7,10.7,EDDM,2026-07-10T03:53:32.403Z,1783655400,2026-07-10T04:00:00.000Z,11,10,170,2,6+,1017,18,METAR,METAR EDDM 100350Z AUTO 17002KT CAVOK 11/10 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
2026-07-10 06:10,2026-07-10 03:20,170,21,12.9,2026-07-10 00:10,2026-07-10 05:50,20,12,14,2026-07-10 00:20,1262,202607100320,2,964.4,10.7,8.9,99.7,10.7,EDDM,2026-07-10T03:53:32.403Z,1783655400,2026-07-10T04:00:00.000Z,11,10,170,2,6+,1017,18,METAR,METAR EDDM 100350Z AUTO 17002KT CAVOK 11/10 Q1017 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CAVOK,VFR,[]
